sistema,uf,competencia,cnes,procedimento,qtd,valor
SIH,AL,202503,2010151,0406020566,1.0,841.48
SIH,AL,202504,0136581,0406020574,2.0,1423.98
SIH,AL,202504,2006510,0406020515,1.0,889.5
SIH,AL,202504,2006510,0406020124,1.0,13213.64
SIH,AL,202504,3015408,0406020515,1.0,593.0
SIH,AL,202504,3015408,0406020167,1.0,552.21
SIH,AL,202504,3015408,0406020124,1.0,2068.51
SIH,AL,202504,3397874,0406010773,1.0,1086.05
SIH,AL,202504,3015408,0406020493,3.0,2702.77
SIH,AL,202504,3015408,0406020531,2.0,1778.38
SIH,AL,202504,2006510,0406020493,1.0,1245.92
SIH,AL,202504,2005417,0406010935,6.0,141279.44
SIH,AL,202504,2005417,0406030030,26.0,181344.28
SIH,AL,202504,2005417,0406010862,1.0,2029.42
SIH,AL,202504,2005417,0406010692,1.0,23684.31
SIH,AL,202504,2005417,0406030022,18.0,189371.43
SIH,AL,202504,2005417,0406010650,4.0,40774.64
SIH,AL,202504,2005417,0406011206,2.0,58400.13
SIH,AL,202504,2005417,0406030049,6.0,55223.29
SIH,AL,202504,2005417,0406011451,1.0,16453.79
SIH,AL,202504,2005417,0406010820,1.0,24508.54
SIH,AL,202504,2010356,0406040087,2.0,2130.72
SIH,AL,202504,2010356,0406020566,2.0,1666.96
SIH,AL,202504,2007037,0406010935,15.0,313569.96
SIH,AL,202504,2006197,0406020574,4.0,2777.76
SIH,AL,202504,2007037,0406050040,5.0,30337.25
SIH,AL,202504,2006197,0406020078,13.0,5580.32
SIH,AL,202504,2007037,0406011206,1.0,23241.31
SIH,AL,202504,2007037,0406010692,10.0,228162.87
SIH,AL,202504,2007037,0406010609,4.0,231743.44
SIH,AL,202504,7471955,0406020566,34.0,28338.32
SIH,AL,202504,7471955,0406020574,34.0,23534.46
SIH,AL,202504,2007037,0406020078,9.0,5211.38
SIH,AL,202504,2007037,0406011109,5.0,150179.77
SIH,AL,202504,2007037,0406030022,3.0,27322.32
SIH,AL,202504,2007037,0406011184,1.0,7326.33
SIH,AL,202504,2007037,0406010820,1.0,28712.24
SIH,AL,202504,2007037,0406011125,1.0,6241.86
SIH,AL,202504,2007037,0406030030,5.0,28713.32
SIH,AL,202504,2007037,0406011117,1.0,50990.12
SIH,AL,202504,2007037,0406010650,3.0,25972.21
SIH,AL,202504,2007037,0406010811,2.0,48917.84
SIH,AL,202504,2007037,0406010587,2.0,92856.06
SIH,AL,202504,2007037,0406010536,2.0,26055.93
SIH,AL,202504,2007037,0406010790,2.0,2436.58
SIH,AL,202504,2007037,0406040141,2.0,9953.3
